Temperature,Vibration,Current,RPM,Status
34.58,3.12,0.55,1597,Fault
52.36,3.43,1.78,1278,Fault
56.91,3.3,4.23,1493,Fault
27.56,2.51,4.2,1723,Fault
78.97,3.54,2.82,1375,Fault
76.91,0.13,1.54,822,Fault
32.16,3.54,3.75,1515,Fault
58.0,3.96,2.23,1736,Fault
53.42,2.33,4.08,1753,Fault
66.31,3.74,3.08,1152,Fault
43.37,2.21,2.55,965,Warning
25.57,1.99,4.12,1157,Fault
31.75,3.91,4.01,1308,Fault
27.86,3.83,1.9,1158,Fault
46.43,3.63,3.6,1434,Fault
39.33,3.1,1.94,959,Fault
34.41,0.92,3.27,1187,Fault
64.39,1.92,4.41,1516,Fault
73.33,2.1,1.89,1391,Fault
51.58,3.72,2.19,912,Fault
44.14,0.5,2.89,1617,Warning
40.06,2.08,2.06,894,Warning
51.04,1.34,0.79,1085,Warning
64.69,2.25,1.58,1449,Fault
30.68,1.42,2.72,1092,Warning
52.12,0.75,0.79,1137,Warning
79.01,2.57,1.43,941,Fault
40.56,3.6,0.55,1197,Fault
30.39,2.74,1.25,1306,Fault
27.27,0.56,4.16,1187,Fault
55.27,2.64,2.47,910,Fault
79.56,1.61,4.14,1030,Fault
48.84,0.24,2.74,1548,Warning
37.06,1.81,3.94,1794,Fault
44.36,0.45,3.24,1729,Fault
75.26,2.38,1.87,1193,Fault
69.74,0.96,1.32,1356,Fault
45.88,1.18,2.56,1096,Warning
47.82,2.27,3.44,1605,Fault
48.56,3.89,2.3,1026,Fault
33.75,0.37,3.65,1691,Fault
58.26,0.93,3.04,1049,Fault
63.86,2.0,1.42,1201,Fault
64.92,2.55,3.69,1563,Fault
33.18,1.05,1.42,820,Warning
40.47,3.65,1.29,1321,Fault
71.01,2.04,3.29,930,Fault
39.67,0.61,1.03,1510,Healthy
48.95,3.66,3.59,898,Fault
70.52,2.98,2.48,1494,Fault
79.14,3.44,0.63,1585,Fault
50.72,3.09,3.42,1490,Fault
76.1,3.64,1.5,1491,Fault
43.65,1.01,1.55,1258,Warning
35.78,0.63,1.97,1764,Healthy
35.33,1.3,1.6,1329,Warning
30.99,1.74,2.71,1496,Warning
49.46,1.81,4.36,1194,Fault
43.2,0.42,3.08,1473,Fault
79.41,2.94,2.98,982,Fault
77.44,1.4,0.68,1608,Fault
46.8,1.8,3.32,1248,Fault
68.27,1.83,3.21,1073,Fault
35.77,0.37,3.26,1018,Fault
71.38,2.03,3.63,1039,Fault
56.97,2.86,2.75,1200,Fault
55.4,0.57,3.7,1528,Fault
46.3,3.12,2.85,1273,Fault
65.67,2.33,3.14,1377,Fault
68.83,2.35,3.47,1431,Fault
52.0,3.05,1.71,1003,Fault
47.16,0.77,3.41,924,Fault
58.26,0.69,4.28,1553,Fault
48.94,3.23,3.5,1219,Fault
73.13,2.23,0.69,1392,Fault
28.8,1.74,4.14,1022,Fault
79.13,1.59,4.14,1203,Fault
45.97,2.06,1.98,1404,Warning
74.83,2.64,3.59,1229,Fault
67.86,0.85,3.89,1534,Fault
77.83,2.36,3.19,1496,Fault
55.56,2.62,2.98,1253,Fault
57.88,2.94,1.84,941,Fault
34.07,0.93,2.81,1255,Warning
77.08,3.47,0.72,1355,Fault
43.58,1.57,0.67,823,Warning
53.94,3.74,0.73,1214,Fault
71.55,1.37,3.95,1165,Fault
27.82,2.17,3.18,1051,Fault
65.26,1.59,1.49,867,Fault
51.87,2.08,1.03,1642,Warning
75.64,3.79,1.2,1551,Fault
79.19,0.86,4.24,1296,Fault
47.03,2.8,3.11,859,Fault
43.08,3.62,4.21,974,Fault
40.63,1.79,1.78,1633,Warning
69.77,1.34,2.73,1597,Fault
36.84,3.21,0.85,1637,Fault
41.9,1.24,2.15,811,Warning
72.04,0.26,0.63,1632,Fault
65.64,0.46,1.25,1192,Fault
49.83,1.96,4.1,1201,Fault
48.44,3.03,2.15,1397,Fault
62.41,0.33,2.06,1132,Fault
28.67,3.01,1.66,935,Fault
73.07,3.11,1.52,847,Fault
65.64,0.84,3.18,910,Fault
25.39,0.15,0.72,1544,Healthy
41.88,2.76,1.5,1001,Fault
63.45,0.58,3.45,1193,Fault
42.74,1.56,3.99,935,Fault
54.53,0.44,1.75,1038,Warning
37.31,2.51,3.09,1768,Fault
68.68,1.05,4.14,827,Fault
32.47,0.18,3.23,1301,Fault
65.08,1.92,1.9,964,Fault
40.67,0.78,1.29,908,Healthy
63.46,2.9,2.22,1358,Fault
71.22,3.64,0.6,1093,Fault
35.59,1.65,2.06,1067,Warning
42.18,1.19,4.17,1102,Fault
73.93,1.14,0.83,1631,Fault
79.6,2.86,3.86,1654,Fault
55.44,3.05,1.84,1671,Fault
46.83,1.39,3.85,1288,Fault
67.65,0.37,2.64,1154,Fault
65.07,2.07,2.57,1107,Fault
72.79,3.14,1.12,1554,Fault
72.39,1.66,4.37,834,Fault
58.09,3.64,1.11,1708,Fault
36.51,0.67,3.34,1091,Fault
37.58,2.02,0.83,1571,Warning
45.51,1.52,1.16,997,Warning
36.52,1.11,1.2,1680,Warning
57.17,0.35,4.04,1570,Fault
48.4,2.55,3.75,1056,Fault
45.32,1.89,2.54,859,Warning
67.21,2.67,4.0,1652,Fault
36.54,0.26,3.42,1707,Fault
50.2,2.2,2.58,1630,Warning
56.86,0.85,1.49,886,Warning
63.05,0.82,0.8,900,Fault
50.55,3.21,3.78,1329,Fault
30.5,0.54,3.62,1596,Fault
74.96,1.08,3.48,1531,Fault
48.83,0.42,0.61,1244,Warning
51.82,2.82,1.21,850,Fault
51.17,3.12,2.21,1708,Fault
69.85,2.47,1.03,885,Fault
70.12,2.4,1.87,1112,Fault
54.99,0.16,4.32,1574,Fault
70.26,3.74,3.45,1722,Fault
52.63,0.97,3.46,918,Fault
32.84,1.27,1.72,822,Warning
38.7,0.88,3.66,1578,Fault
47.67,1.2,1.77,1395,Warning
70.37,2.12,4.1,1448,Fault
59.6,2.21,2.06,832,Warning
25.61,2.01,0.9,1141,Warning
48.27,2.95,2.5,1302,Fault
52.6,2.51,1.4,824,Fault
65.86,0.6,2.51,1325,Fault
70.65,3.86,0.75,1468,Fault
68.44,1.89,1.05,1322,Fault
46.92,0.17,4.3,1778,Fault
40.04,0.46,3.58,1444,Fault
41.9,1.51,3.38,1313,Fault
72.41,0.27,1.33,1678,Fault
65.85,0.39,3.03,1665,Fault
76.9,3.68,3.51,1742,Fault
55.54,1.69,4.18,1527,Fault
28.62,1.87,2.97,868,Warning
78.14,1.58,1.21,1780,Fault
63.05,1.6,3.1,1795,Fault
30.36,1.68,0.56,1431,Warning
26.47,2.76,2.84,1208,Fault
66.85,1.21,1.74,1791,Fault
26.31,0.79,2.51,1446,Warning
70.32,0.63,0.64,931,Fault
55.89,1.82,3.9,1088,Fault
39.76,1.54,3.33,1423,Fault
61.47,3.03,3.11,1393,Fault
31.14,1.06,2.7,1247,Warning
62.32,1.07,2.39,1604,Fault
58.31,0.6,3.35,1660,Fault
60.23,2.25,2.8,1148,Fault
64.2,3.04,3.64,1585,Fault
50.01,2.83,4.37,856,Fault
38.18,0.1,1.21,1117,Healthy
39.67,2.46,2.25,984,Warning
71.04,0.43,0.62,1192,Fault
43.59,3.14,1.4,985,Fault
35.93,3.81,1.84,1391,Fault
28.94,3.16,1.73,1018,Fault
51.42,3.71,3.71,1429,Fault
25.39,2.97,3.8,1466,Fault
76.92,1.47,2.72,1494,Fault
70.56,0.33,1.19,1510,Fault
48.24,2.7,0.67,1341,Fault
47.9,0.3,1.04,866,Warning
70.22,2.76,2.66,993,Fault
46.15,3.07,3.36,1375,Fault
57.65,1.38,1.62,1323,Warning
50.34,2.55,3.63,1254,Fault
40.43,2.9,1.6,938,Fault
37.33,0.14,2.09,1395,Warning
71.51,3.16,1.75,944,Fault
41.73,0.58,4.12,1747,Fault
42.17,3.72,4.46,1384,Fault
65.38,1.17,3.83,1505,Fault
44.56,1.76,3.65,1498,Fault
27.59,1.33,2.35,1202,Warning
56.38,2.88,1.65,1424,Fault
34.18,3.25,0.52,1120,Fault
65.18,2.21,0.98,1411,Fault
60.1,0.17,1.47,1169,Fault
36.49,1.57,1.87,1642,Warning
37.36,1.7,2.11,1473,Warning
48.23,2.91,3.92,987,Fault
41.0,1.38,1.74,1019,Warning
59.38,1.58,1.61,1188,Warning
66.56,0.23,2.41,915,Fault
31.04,0.5,1.91,1723,Healthy
75.09,1.27,1.18,1758,Fault
35.94,0.61,3.14,1712,Fault
70.88,2.58,2.65,1560,Fault
34.04,0.57,2.45,1056,Warning
39.5,2.37,0.67,1794,Warning
29.66,2.85,2.3,1403,Fault
34.75,1.0,3.77,1260,Fault
66.14,0.61,0.71,1302,Fault
72.25,3.35,3.43,1432,Fault
56.04,1.65,2.43,1749,Warning
74.85,2.67,3.84,1456,Fault
41.12,0.2,1.21,816,Healthy
36.9,1.75,3.22,1504,Fault
69.02,3.57,2.23,1080,Fault
58.57,3.99,2.1,1241,Fault
38.04,0.34,1.3,1767,Healthy
46.97,1.99,1.36,1458,Warning
63.28,2.33,3.34,1746,Fault
27.78,0.16,3.42,1005,Fault
66.9,1.89,1.17,1219,Fault
65.16,3.41,2.64,1653,Fault
37.01,2.09,0.82,1503,Warning
36.84,3.22,1.78,1532,Fault
35.93,3.97,0.66,981,Fault
75.26,0.76,1.05,1486,Fault
50.21,0.88,3.1,1269,Fault
53.69,0.69,0.64,1465,Warning
40.47,3.85,4.25,1538,Fault
55.73,3.54,1.77,893,Fault
37.89,2.41,0.56,1512,Warning
30.59,1.61,2.89,1603,Warning
58.08,3.07,2.26,855,Fault
51.48,1.59,0.65,1450,Warning
79.15,2.06,3.58,1750,Fault
79.16,2.83,1.24,1410,Fault
68.7,2.82,2.55,1517,Fault
29.46,2.29,4.2,1091,Fault
71.08,2.83,3.89,1102,Fault
59.55,2.54,3.38,861,Fault
50.39,3.14,1.81,1292,Fault
67.93,0.95,2.15,887,Fault
60.91,0.75,0.5,830,Fault
26.18,1.31,1.59,1007,Warning
62.71,0.54,2.6,1260,Fault
38.12,0.16,3.17,859,Fault
25.14,1.51,4.5,1673,Fault
79.23,2.85,0.54,1129,Fault
75.27,3.82,2.35,1413,Fault
71.28,0.73,0.98,1762,Fault
58.84,3.38,1.24,969,Fault
31.33,2.61,1.32,918,Fault
51.14,2.43,2.11,1789,Warning
53.08,3.53,3.64,944,Fault
67.73,2.02,1.09,1306,Fault
58.27,3.03,0.88,1496,Fault
46.04,3.31,2.01,1552,Fault
78.11,2.27,1.85,1748,Fault
71.68,2.1,0.74,856,Fault
51.35,2.19,1.38,919,Warning
26.21,1.62,2.87,895,Warning
56.46,2.21,1.0,1773,Warning
68.77,0.1,0.92,1611,Fault
57.01,2.81,1.81,1293,Fault
34.02,0.35,1.93,1545,Healthy
35.12,1.22,2.78,1331,Warning
57.21,1.01,4.16,1134,Fault
31.42,1.94,0.98,1455,Warning
34.65,3.48,1.23,990,Fault
34.91,3.72,2.1,1386,Fault
76.04,1.89,2.68,1667,Fault
39.25,0.69,1.92,1245,Healthy
45.66,0.67,3.68,1172,Fault
77.12,2.77,4.09,1089,Fault
34.29,0.51,2.76,928,Warning
34.5,2.56,3.17,1194,Fault
35.91,0.74,1.61,940,Healthy
30.5,0.27,1.61,958,Healthy
71.86,3.69,4.22,1054,Fault
43.94,2.62,3.82,1237,Fault
36.31,1.95,1.85,1341,Warning
42.2,0.65,4.01,1767,Fault
34.4,2.05,4.0,1234,Fault
61.2,1.41,1.77,1332,Fault
30.56,2.27,1.22,1405,Warning
71.05,3.77,3.62,1284,Fault
29.65,3.23,4.34,1645,Fault
25.93,0.59,0.5,1234,Healthy
56.42,2.44,1.27,1493,Warning
76.16,0.98,2.59,1692,Fault
61.1,3.17,1.69,1756,Fault
25.65,3.31,1.02,1553,Fault
52.05,3.85,2.06,1145,Fault
74.24,1.85,1.26,1518,Fault
31.81,1.59,2.25,1020,Warning
48.15,2.77,1.16,1016,Fault
26.71,2.54,2.74,982,Fault
74.65,3.46,4.08,1329,Fault
30.97,1.29,2.86,1218,Warning
38.28,2.21,4.43,1270,Fault
51.78,2.41,3.02,1287,Fault
41.27,0.89,4.48,873,Fault
62.61,3.51,1.6,1766,Fault
64.75,1.58,3.12,1505,Fault
76.64,0.89,0.99,1775,Fault
30.19,3.87,4.43,1218,Fault
78.97,1.05,4.24,1206,Fault
49.19,1.13,2.48,1389,Warning
65.31,1.06,1.87,1419,Fault
47.99,0.5,1.52,1480,Warning
46.92,1.25,1.71,879,Warning
36.07,3.79,2.58,1507,Fault
40.79,2.33,4.4,1064,Fault
64.87,0.86,2.7,975,Fault
46.51,0.16,3.59,1710,Fault
74.27,2.06,0.69,1491,Fault
55.65,0.59,2.8,1492,Warning
79.98,0.74,4.4,1451,Fault
73.76,1.54,1.41,1540,Fault
27.5,2.28,2.46,1212,Warning
54.27,3.43,1.84,1700,Fault
28.65,2.11,2.1,1000,Warning
35.66,3.52,2.54,938,Fault
74.74,0.54,1.15,1326,Fault
41.7,0.13,3.81,939,Fault
30.07,0.5,0.74,1782,Healthy
70.83,1.65,3.01,1690,Fault
55.62,2.5,2.84,859,Fault
72.53,3.37,1.27,857,Fault
40.46,3.23,3.46,1122,Fault
53.03,3.92,1.11,1757,Fault
33.93,3.1,1.59,1710,Fault
65.69,2.54,3.7,1679,Fault
25.04,1.54,1.12,1700,Warning
75.39,1.05,4.42,959,Fault
51.09,0.76,4.07,1543,Fault
69.52,3.84,1.19,1702,Fault
50.31,3.34,3.62,1083,Fault
72.82,2.39,3.25,1144,Fault
63.63,2.88,3.05,1238,Fault
40.6,3.38,0.52,1233,Fault
70.8,1.11,2.27,1356,Fault
66.74,1.8,1.83,1190,Fault
62.07,0.6,1.54,912,Fault
76.54,3.8,2.71,1450,Fault
27.8,3.57,2.81,1621,Fault
34.48,2.85,0.86,1501,Fault
42.8,1.38,4.4,1397,Fault
35.84,0.45,3.73,832,Fault
54.26,3.88,1.04,1643,Fault
75.85,1.86,2.96,1360,Fault
38.86,0.65,2.96,1539,Warning
60.35,3.77,2.23,1514,Fault
31.78,3.94,2.68,1126,Fault
50.19,0.88,1.15,1466,Warning
63.09,3.34,3.67,1508,Fault
34.08,3.92,0.72,1208,Fault
40.3,2.42,1.56,903,Warning
62.87,3.85,1.81,952,Fault
29.44,2.11,3.05,1421,Fault
74.16,2.37,3.4,1524,Fault
62.46,3.09,1.64,1658,Fault
45.43,2.86,3.1,1640,Fault
56.71,3.35,2.89,1567,Fault
73.32,2.03,0.86,874,Fault
41.72,2.39,2.63,1268,Warning
72.87,3.2,0.69,920,Fault
54.64,2.42,4.1,856,Fault
74.45,2.76,1.06,1459,Fault
56.58,0.9,0.62,1028,Warning
27.59,3.37,0.8,1497,Fault
28.63,1.13,1.6,870,Warning
33.49,1.91,4.12,1038,Fault
71.36,3.89,2.89,1273,Fault
33.13,2.57,4.26,1023,Fault
55.02,0.66,3.32,1088,Fault
74.98,3.59,0.69,1505,Fault
69.7,0.48,2.36,1179,Fault
66.32,2.17,3.07,1386,Fault
51.69,2.18,3.67,1704,Fault
46.4,2.2,1.44,1488,Warning
59.35,1.11,3.2,1156,Fault
28.29,3.79,1.65,839,Fault
61.58,0.77,3.01,1283,Fault
58.8,3.98,1.63,815,Fault
52.18,1.98,4.02,1174,Fault
38.09,2.12,3.84,1096,Fault
50.03,1.85,1.61,1301,Warning
30.62,1.49,1.6,1037,Warning
42.74,3.79,0.71,1313,Fault
69.63,3.61,1.33,1746,Fault
56.16,3.44,4.4,1634,Fault
76.22,2.45,1.7,1489,Fault
56.75,1.98,2.7,1068,Warning
60.78,2.16,1.86,1634,Fault
71.54,0.55,3.61,1117,Fault
78.0,2.07,3.54,921,Fault
40.73,0.76,3.68,929,Fault
26.0,0.85,2.23,1278,Warning
64.38,1.36,2.31,1463,Fault
27.4,3.82,3.91,1623,Fault
68.81,2.36,2.2,1745,Fault
30.47,1.07,4.26,1221,Fault
36.04,2.53,4.25,1442,Fault
79.21,0.94,3.04,997,Fault
54.42,1.8,3.4,1301,Fault
41.76,0.87,1.38,1638,Healthy
49.48,3.91,2.42,1256,Fault
68.26,1.2,3.76,913,Fault
49.85,0.45,1.63,1392,Warning
69.52,2.34,4.34,841,Fault
67.0,0.62,1.73,1217,Fault
78.11,2.26,3.29,1389,Fault
56.1,0.14,0.51,814,Warning
58.09,3.0,2.64,1523,Fault
63.69,0.55,4.2,1074,Fault
54.11,0.76,2.82,1272,Warning
40.68,0.15,1.39,1709,Healthy
75.69,1.55,3.53,1175,Fault
79.0,0.63,1.75,914,Fault
73.78,2.1,2.07,937,Fault
34.07,3.79,2.64,1605,Fault
52.32,2.17,1.23,1221,Warning
33.74,0.89,3.36,1097,Fault
76.52,0.15,4.31,1225,Fault
58.56,0.11,0.62,1046,Warning
36.25,1.43,3.72,1324,Fault
69.32,0.6,3.83,1677,Fault
42.36,1.37,3.41,1322,Fault
39.51,1.13,2.84,954,Warning
34.86,3.97,2.23,816,Fault
27.92,1.74,0.55,1233,Warning
56.76,3.04,2.01,1233,Fault
35.12,2.96,2.29,935,Fault
37.47,2.87,3.09,1785,Fault
47.49,3.29,3.35,1173,Fault
47.45,1.73,2.05,1480,Warning
75.57,0.29,1.32,1522,Fault
61.64,2.31,4.26,1454,Fault
30.29,2.89,1.4,1792,Fault
69.1,3.14,1.77,1694,Fault
56.19,0.61,2.64,1367,Warning
43.96,1.06,0.5,824,Warning
74.69,3.3,3.36,951,Fault
57.21,0.35,2.88,822,Warning
48.87,1.65,0.94,1726,Warning
45.21,1.04,2.19,1432,Warning
29.17,2.62,2.29,1654,Fault
59.52,0.22,2.74,1333,Warning
41.79,3.71,3.89,1588,Fault
37.33,3.96,3.42,1678,Fault
68.71,1.22,2.26,1140,Fault
40.34,3.99,1.01,1281,Fault
69.8,1.2,2.99,1402,Fault
27.49,1.95,2.27,827,Warning
68.42,1.06,3.34,1532,Fault
75.35,0.41,0.51,1264,Fault
41.3,0.39,1.58,1303,Healthy
76.45,2.71,3.63,1443,Fault
63.05,2.48,2.38,1421,Fault
58.01,0.27,2.78,921,Warning
66.81,1.95,2.89,848,Fault
32.17,0.25,3.08,1751,Fault
54.85,2.52,4.22,1700,Fault
38.95,3.84,1.67,1282,Fault
26.31,1.31,1.15,1717,Warning
31.95,2.02,1.57,1409,Warning
78.83,1.5,3.71,1228,Fault
52.08,0.65,4.38,1333,Fault
38.22,0.16,3.06,1454,Fault
48.64,3.28,3.08,1685,Fault
62.98,0.49,3.52,943,Fault
53.16,2.18,3.76,1272,Fault
41.99,3.61,0.91,1737,Fault
42.36,0.39,2.96,1128,Warning
70.93,2.11,3.15,974,Fault
51.21,1.52,3.7,1174,Fault
49.35,2.4,0.93,1075,Warning
26.89,2.01,0.99,1471,Warning
51.75,1.85,4.05,1360,Fault
57.82,2.74,4.49,1487,Fault
79.34,2.21,1.33,1499,Fault
64.92,1.79,3.18,1414,Fault
49.43,1.84,1.9,1595,Warning
46.17,0.14,3.13,1045,Fault
73.56,2.08,4.17,1219,Fault
47.53,3.1,2.72,1652,Fault
73.66,1.8,3.3,887,Fault
47.64,1.5,3.6,1178,Fault
35.56,0.55,3.77,1733,Fault
58.57,0.89,1.79,1092,Warning
48.03,3.45,0.69,1361,Fault
51.83,3.0,3.65,1681,Fault
74.5,0.87,2.57,1614,Fault
44.79,0.15,4.39,1555,Fault
63.27,0.48,0.59,1495,Fault
51.57,0.17,3.75,1065,Fault
42.52,3.3,3.33,1672,Fault
32.65,3.39,1.88,1246,Fault
60.93,1.19,2.83,872,Fault
56.22,1.04,1.39,1500,Warning
70.71,3.41,3.97,839,Fault
55.9,1.61,0.94,1524,Warning
39.38,0.29,2.22,1213,Warning
67.71,0.36,0.85,887,Fault
33.26,1.41,2.12,1332,Warning
27.22,1.86,2.7,1225,Warning
51.53,0.59,3.79,1472,Fault
75.15,3.96,3.13,1497,Fault
55.82,2.02,3.04,1739,Fault
47.84,0.18,2.56,1142,Warning
75.26,2.6,2.01,1173,Fault
57.61,3.14,0.67,1225,Fault
39.84,3.7,1.21,1548,Fault
48.56,3.66,2.27,1077,Fault
40.45,0.66,2.22,1272,Warning
38.38,1.44,2.42,1486,Warning
65.66,0.76,2.19,1314,Fault
72.27,0.89,4.18,941,Fault
46.56,2.59,1.34,1666,Fault
47.72,1.16,0.53,972,Warning
37.88,0.83,0.58,1221,Healthy
66.91,3.67,4.33,1126,Fault
47.52,1.73,4.38,893,Fault
49.58,2.3,3.33,1644,Fault
68.22,2.54,1.11,1278,Fault
35.07,1.62,2.12,949,Warning
37.46,3.78,2.74,925,Fault
40.0,2.6,1.97,981,Fault
34.63,0.42,3.84,990,Fault
79.93,1.19,2.17,1497,Fault
43.89,2.85,3.33,1467,Fault
51.37,1.44,1.83,1052,Warning
58.91,1.13,4.3,1669,Fault
45.97,3.54,3.32,1758,Fault
63.63,3.95,2.83,1512,Fault
53.1,3.25,1.49,1367,Fault
73.36,1.9,1.5,1789,Fault
52.39,0.57,1.07,1480,Warning
54.56,0.7,4.01,1726,Fault
26.14,1.23,3.41,1095,Fault
40.95,2.8,1.03,1341,Fault
25.26,3.85,3.8,1340,Fault
31.44,3.5,1.85,1075,Fault
72.34,0.92,1.48,1437,Fault
31.54,1.28,2.78,1213,Warning
65.49,3.51,3.52,1440,Fault
50.62,1.88,2.11,1293,Warning
39.64,2.58,1.61,1367,Fault
71.18,0.24,3.27,801,Fault
70.26,0.46,3.02,1762,Fault
31.16,1.03,3.84,1494,Fault
47.71,3.88,4.0,1687,Fault
35.92,1.75,3.74,1356,Fault
70.51,2.31,4.2,917,Fault
31.6,3.88,3.6,1395,Fault
29.29,2.28,4.02,1712,Fault
70.61,2.86,2.4,1569,Fault
71.62,3.54,0.8,1084,Fault
78.33,3.04,1.02,1428,Fault
56.43,3.92,2.06,821,Fault
72.33,1.68,1.89,1395,Fault
77.12,3.64,3.74,1585,Fault
46.8,0.62,2.3,1130,Warning
72.04,1.71,1.29,1586,Fault
25.12,3.64,1.53,1195,Fault
63.78,1.52,2.2,1314,Fault
37.37,0.7,0.93,1483,Healthy
34.97,1.51,3.79,1198,Fault
66.87,1.73,0.66,1539,Fault
69.68,2.34,4.4,1614,Fault
65.9,2.88,3.95,1120,Fault
46.21,3.56,1.67,941,Fault
52.91,1.18,3.19,1285,Fault
76.86,1.98,4.33,897,Fault
60.09,1.88,3.24,1146,Fault
57.04,2.0,3.98,1508,Fault
63.66,1.48,3.7,1553,Fault
46.26,3.46,1.28,1678,Fault
28.28,3.08,3.01,1768,Fault
77.0,3.59,0.75,878,Fault
63.24,3.42,2.94,1163,Fault
63.3,1.82,3.26,1786,Fault
25.19,2.74,1.86,1011,Fault
56.64,3.88,3.14,1569,Fault
54.8,2.84,3.96,1371,Fault
31.99,2.19,0.69,1767,Warning
78.66,2.58,3.42,1586,Fault
62.46,1.35,1.25,1228,Fault
63.08,0.99,3.7,828,Fault
26.69,0.12,2.77,1289,Warning
68.53,1.73,4.35,1020,Fault
67.75,2.34,3.0,1571,Fault
46.7,1.54,3.48,1363,Fault
68.32,3.38,3.53,994,Fault
52.36,2.32,4.13,1134,Fault
67.85,2.76,3.55,987,Fault
46.64,1.56,3.03,921,Fault
60.76,1.38,1.81,1012,Fault
75.15,3.93,0.64,1432,Fault
41.91,1.9,1.87,1445,Warning
67.17,0.88,0.6,894,Fault
49.56,0.79,1.49,1766,Warning
41.64,1.16,3.68,1006,Fault
56.82,1.81,4.14,1799,Fault
46.04,2.65,1.76,965,Fault
35.87,2.28,3.82,846,Fault
39.25,3.63,1.43,1324,Fault
43.54,0.84,3.58,943,Fault
25.02,2.34,4.5,1107,Fault
71.91,1.65,3.98,860,Fault
50.77,0.53,3.82,813,Fault
77.05,3.29,1.28,1019,Fault
76.5,3.49,1.7,848,Fault
68.97,1.37,3.2,946,Fault
41.77,3.46,2.5,1529,Fault
71.61,3.53,3.97,1107,Fault
54.47,2.74,2.37,1347,Fault
75.38,1.96,3.45,917,Fault
59.94,1.94,2.23,952,Warning
60.96,3.4,3.13,1709,Fault
73.46,2.75,3.17,1740,Fault
44.64,0.49,1.04,1482,Healthy
53.11,0.71,1.11,1302,Warning
47.65,3.19,4.12,1163,Fault
63.6,0.16,1.8,1769,Fault
28.68,1.27,0.87,1446,Warning
61.34,2.68,4.28,1587,Fault
49.11,1.51,3.24,1743,Fault
74.07,3.71,2.4,1467,Fault
57.39,2.19,2.23,1135,Warning
54.11,0.43,3.65,916,Fault
62.55,0.83,3.31,1121,Fault
49.15,1.8,1.14,1096,Warning
61.93,3.79,1.67,1230,Fault
73.18,2.42,2.78,1240,Fault
31.29,3.91,1.28,1125,Fault
77.08,2.58,3.31,1477,Fault
75.15,1.68,2.48,1708,Fault
59.24,3.42,2.42,936,Fault
67.47,2.33,2.81,1357,Fault
62.27,2.1,1.99,1057,Fault
37.73,3.62,0.58,1156,Fault
43.39,3.53,0.66,1516,Fault
50.9,1.39,1.05,1502,Warning
29.92,2.01,3.0,1777,Fault
43.96,0.74,1.64,1330,Healthy
74.43,1.69,1.49,987,Fault
30.06,1.09,1.05,1777,Warning
36.57,1.25,2.05,1232,Warning
34.58,3.79,2.99,862,Fault
73.88,0.98,2.24,1694,Fault
73.28,1.44,3.82,1591,Fault
50.35,1.18,1.29,1211,Warning
34.37,1.95,4.18,1583,Fault
32.69,2.95,1.2,1247,Fault
40.6,3.68,3.95,1395,Fault
58.46,3.89,2.9,1222,Fault
28.65,1.55,3.17,1513,Fault
50.98,3.7,2.97,1485,Fault
30.81,3.57,0.93,1178,Fault
68.82,3.13,2.97,1075,Fault
42.85,3.06,2.21,1277,Fault
73.06,0.38,3.77,1414,Fault
64.75,2.6,2.88,1758,Fault
69.38,3.67,2.27,1695,Fault
41.03,3.53,2.2,1107,Fault
69.23,0.18,0.75,1425,Fault
67.73,0.92,3.95,1039,Fault
53.16,1.87,1.36,1127,Warning
68.84,0.23,1.32,1003,Fault
27.53,3.92,2.69,1164,Fault
75.74,0.56,1.15,802,Fault
71.96,2.21,1.47,1235,Fault
75.55,1.12,2.11,1231,Fault
57.92,3.15,1.12,1357,Fault
41.05,0.15,3.24,1598,Fault
46.67,2.3,3.97,1100,Fault
46.85,3.56,2.94,1322,Fault
64.25,2.96,4.41,1046,Fault
26.84,2.05,0.75,1198,Warning
37.55,1.12,1.07,1728,Warning
44.57,1.94,3.58,1285,Fault
25.79,1.83,2.92,822,Warning
32.14,1.66,1.27,1378,Warning
38.26,1.46,1.37,1561,Warning
29.46,2.69,0.98,811,Fault
59.12,3.0,2.96,1438,Fault
35.59,3.19,2.06,1572,Fault
65.39,0.27,2.92,1274,Fault
52.59,0.98,2.85,1285,Warning
61.82,0.33,2.87,1556,Fault
65.67,1.03,2.63,900,Fault
63.45,0.41,1.65,1615,Fault
65.33,2.68,4.47,1676,Fault
62.49,2.35,3.38,1643,Fault
60.5,1.23,3.54,1423,Fault
63.57,2.57,0.55,939,Fault
42.36,1.92,3.64,1396,Fault
27.44,2.33,2.71,1146,Warning
52.56,3.05,2.78,987,Fault
67.63,1.99,3.69,1516,Fault
38.24,3.01,4.23,1585,Fault
68.59,0.41,1.63,1619,Fault
63.02,1.37,0.59,1131,Fault
59.79,1.02,3.3,1229,Fault
37.58,1.08,3.91,984,Fault
46.16,0.65,2.01,950,Warning
39.04,0.3,0.92,1185,Healthy
64.94,0.42,1.79,1184,Fault
33.59,3.19,2.05,1127,Fault
52.12,0.63,0.68,957,Warning
62.37,3.58,3.13,1174,Fault
51.55,2.48,3.66,1330,Fault
71.66,2.21,2.01,1059,Fault
64.95,3.19,0.96,1679,Fault
33.3,0.5,3.62,1591,Fault
42.81,1.88,2.87,1149,Warning
54.76,0.52,4.16,1196,Fault
54.1,0.52,1.16,1657,Warning
